,vintage,nr_tokens,name,volume_ml,lot_size,seal codes,description,description_missing,multplier,full_description,src_image,dst_image
33,2008,1,Series C 2008,750,6,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",0,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2008 5814 - 133090.jpg,farms/vilafonte/series-c/output/assets/33.jpg
34,2008,1,Series C 2008,750,6,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",0,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2008 5814 - 133090.jpg,farms/vilafonte/series-c/output/assets/34.jpg
35,2008,1,Series C 2008,750,6,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",0,,"‘The 2008 Series C shows more grip and bruising structure than previous vintages of the Cabernet-based blend, with gripping tannins framing the hugely concentrated and heady blackberry, boysenberry and deep plum flavors. Tight and firm in the mouth, complex backnotes of black licorice, cigar tobacco and crushed African violet petals appear once the structure subsides and remain through the very long close.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Nov 2011)  ‘Raised for 22 months in 80% new French oak, the 2008 Series C is a blend of 66% Cabernet Sauvignon, 28% Merlot and 6% Malbec. It is already showing great lift and freshness on the nose with more red fruit character than the 2007, doubtless due to the higher percentage of Merlot. There is also a floral component that is not evident in earlier vintages. The palate is very well balanced with lush ripe red-berried fruit that is beautifully integrated with the oak, with caressing tannins on the velvety dark plum and creme de cassis infused finish. This is a simply delicious wine that will put a smile on your face.’ - Neal Martin, Wine Advocate, 93/100 (Aug 2011)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2008 5814 - 133090.jpg,farms/vilafonte/series-c/output/assets/35.jpg
36,2009,1,Series C 2008,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/36.jpg
37,2009,1,Series C 2009,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/37.jpg
38,2009,1,Series C 2009,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/38.jpg
39,2009,1,Series C 2009,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/39.jpg
40,2009,1,Series C 2009,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/40.jpg
41,2009,1,Series C 2009,750,6,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",0,,"“...dark chocolate and vanilla, demonstrating great precision on the finish with a hint of cappuccino on the aftertaste. This is superb. I have a lot of respect for the superlative Vilafonté wines, where Zelma Long is at the helm, and their pair of 2009s do not disappoint. "" - Neal Martin, Wine Advocate, 94/100 (Sept 2012)
‘Standout, succulent Bordeaux blend, with amply oaked super-ripe fruit a hallmark, always Cabernet-dominated. 2009 (54% plus Merlot, Cabernet Franc, and Malbec) rich, textured and spicy, the Cabernet Franc adding lift.’ - Platter’s SA Wine Guide 2012, 4.5*
‘This stunning wine is still quite young and shut-down on the nose, taking its time in the glass to truly begin to open up. Once it does, scents of licorice root, chicory, cassis and black plum fill the bouquet. The mouthfeel is bold and powerful, with gripping tannins that coat the palate and support the dense black-fruit core. Accents of black-tea leaves and sweet spice grace the long finish.’ - Lauren Buzzeo, Wine Enthusiast, 93/100 (Jan 2013)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2009 6342 - 228291.jpg,farms/vilafonte/series-c/output/assets/41.jpg
42,2010,1,Series C 2009,750,6,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",0,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2010 6551 - 904876.jpg,farms/vilafonte/series-c/output/assets/42.jpg
43,2010,1,Series C 2010,750,6,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",0,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2010 6551 - 904876.jpg,farms/vilafonte/series-c/output/assets/43.jpg
44,2010,1,Series C 2010,750,6,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",0,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2010 6551 - 904876.jpg,farms/vilafonte/series-c/output/assets/44.jpg
45,2010,1,Series C 2010,750,6,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",0,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2010 6551 - 904876.jpg,farms/vilafonte/series-c/output/assets/45.jpg
46,2010,1,Series C 2010,750,6,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",0,,"'A ripe, flavoursome Cabernet-based blend (hence C) with lesser amounts of Merlot, Cabernet Franc and Malbec, this takes its inspiration from Australia and California rather than Bordeaux. Rich, oaky and flirting with over-ripeness, it's a bold statement of a wine with lots of sweet, fleshy plum and blackberry fruit. Drink 2015-22' - Tim Atkin, SA Wine Report 2013, 93/100
‘Intense black fruit aromas, cassis and almond notes on plush and concentrated 2010 - Cabernet-dominated as always, with 25% Cabernet Franc, Merlot, and Malbec. Opulent, brocaded textures and real mid-palate weight are defining features of this iconically styled wine, a near clone to super-rich, finely balanced 2009.’ - Platter’s SA Wine Guide 2013, 4.5*
‘The bouquet of this wine is immediately full and lush, with aromas of brambly blackberry, cassis, crushed violet and cocoa-dusted raspberry. The flavors are similarly ripe and juicy on the palate, but don't taste overly so, with rich notes of black cherry, berry and toasted sweet spice. The texture is round yet structured, with medium tannins that linger through the finish.’ - Lauren Buzzeo, Wine Enthusiast, 92/100 (Jul 2014)",farms/vilafonte/series-c/input/bottels/1s/Vilafonte_Series_C_2010 6551 - 904876.jpg,farms/vilafonte/series-c/output/assets/46.jpg
